case_id,dataset_type,scenario_id,group_id,label,metric_score,metric_trigger,log_score,log_trigger,and_trigger,score_fusion,soft_fusion_trigger,split
anom_17_9.csv,anom,scenario_17,anom_scenario_17,0,0.030946596,1,0.1946392387880743,1,1,0.006023421888522065,1,test
anom_5_1.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1157243746165921,0,0,0.002965466840714449,0,test
anom_5_10.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1003111531459345,0,0,0.00257049907933093,0,test
anom_5_11.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.0844610632438798,0,0,0.0021643364521176734,0,test
anom_5_12.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.0856417062375616,0,0,0.0021945907322560186,0,test
anom_5_13.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.5625746140017681,1,1,0.014416119065471106,1,test
anom_5_14.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.0711430235619738,0,0,0.0018230582625326339,0,test
anom_5_15.csv,anom,scenario_5,anom_scenario_5,0,0.036563285,1,0.183177115171137,1,1,0.0066975570674801055,1,test
anom_5_16.csv,anom,scenario_5,anom_scenario_5,0,0.030946596,1,0.1191242294389432,0,0,0.0036864894022582816,0,test
anom_5_17.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1100498276078108,0,0,0.002820055115255847,0,test
anom_5_18.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1172544176885478,0,0,0.003004674587654383,0,test
anom_5_19.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1545378276497865,0,0,0.003960071549747484,0,test
anom_5_2.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.2582261083305139,1,1,0.0066171103900792595,1,test
anom_5_20.csv,anom,scenario_5,anom_scenario_5,0,0.030946596,1,0.0832292500724901,0,0,0.0025756619773763217,0,test
anom_5_21.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.0783403083282466,0,0,0.0020074905343705593,0,test
anom_5_22.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.0522905516283892,0,0,0.0013399588241492417,0,test
anom_5_23.csv,anom,scenario_5,anom_scenario_5,0,0.05084798,1,0.1096086851279866,0,0,0.005573380229214161,1,test
anom_5_24.csv,anom,scenario_5,anom_scenario_5,0,0.028533258,1,0.2110277335238638,1,1,0.006021308765791655,1,test
anom_5_25.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1162998214541587,0,0,0.00298021281381693,0,test
anom_5_26.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1104918025340298,0,0,0.002831380836327765,0,test
anom_5_27.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1358570494676437,0,0,0.003481371807870083,0,test
anom_5_28.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1175827815694867,0,0,0.00301308899649296,0,test
anom_5_29.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.066077374978399,0,0,0.0016932497157068436,0,test
anom_5_3.csv,anom,scenario_5,anom_scenario_5,0,0.028533258,1,0.1630071373961197,0,0,0.004651124707164931,0,test
anom_5_30.csv,anom,scenario_5,anom_scenario_5,0,0.027222708,1,0.1122190887204136,0,0,0.003054907484261913,0,test
anom_5_4.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.2621835884380357,1,1,0.006718521834906893,1,test
anom_5_5.csv,anom,scenario_5,anom_scenario_5,0,0.028533258,1,0.1108278287900437,0,0,0.0031622790324461448,0,test
anom_5_6.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.1631274008426561,0,0,0.0041801815703350785,0,test
anom_5_7.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.2090344180624026,1,1,0.005356560684694508,1,test
anom_5_8.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.0598758165866986,0,0,0.0015343331881190142,0,test
anom_5_9.csv,anom,scenario_5,anom_scenario_5,0,0.025625257,1,0.0910838007447386,0,0,0.0023340458026207176,0,test
norm_15_1.csv,norm,scenario_15,norm_scenario_15,0,0.6421448,1,0.116781526276297,0,0,0.07499064983438747,1,test
norm_15_10.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.1062485861690395,0,0,0.0027226473264682824,0,test
norm_15_11.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0381471382677211,0,0,0.0009775302219248879,0,test
norm_15_12.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0397435137597919,0,0,0.0010184377541777037,0,test
norm_15_13.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0873960104474391,0,0,0.0022395452284903116,0,test
norm_15_14.csv,norm,scenario_15,norm_scenario_15,0,0.061285004,1,0.0893653302677239,0,0,0.00547675462291878,1,test
norm_15_15.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0556280528429995,0,0,0.0014254831505114427,0,test
norm_15_16.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0801907467976598,0,0,0.0020549084957119596,0,test
norm_15_17.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.1779340246183831,1,1,0.004559605109890393,0,test
norm_15_18.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0751188160263112,0,0,0.001924938966209943,0,test
norm_15_19.csv,norm,scenario_15,norm_scenario_15,0,0.03286458,1,0.1064231760285338,0,0,0.003497552982443831,0,test
norm_15_2.csv,norm,scenario_15,norm_scenario_15,0,0.6421448,1,0.1803078693999649,1,1,0.11578376073426658,1,test
norm_15_20.csv,norm,scenario_15,norm_scenario_15,0,0.03286458,1,0.1372227954081899,0,0,0.004509769537516089,0,test
norm_15_21.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.121300415667771,0,0,0.003108354325693458,0,test
norm_15_22.csv,norm,scenario_15,norm_scenario_15,0,0.028533258,1,0.0280036660058886,0,0,0.0007990358270918489,0,test
norm_15_23.csv,norm,scenario_15,norm_scenario_15,0,0.04108994,1,0.0745690869243353,0,0,0.0030640393075757216,0,test
norm_15_24.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0609779670535821,0,0,0.001562576077085574,0,test
norm_15_25.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.1002968783174495,0,0,0.002570133283182371,0,test
norm_15_26.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0846749661082204,0,0,0.0021698177679894373,0,test
norm_15_27.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0704140599682424,0,0,0.0018043783830996234,0,test
norm_15_28.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0926404424001322,0,0,0.0023739351450970843,0,test
norm_15_29.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.0716693578586617,0,0,0.0018365457141531756,0,test
norm_15_3.csv,norm,scenario_15,norm_scenario_15,0,0.04108994,1,0.0449879611708122,0,0,0.0018485526252310029,0,test
norm_15_30.csv,norm,scenario_15,norm_scenario_15,0,0.025625257,1,0.1440380774181726,0,0,0.003691012751626569,0,test
norm_15_4.csv,norm,scenario_15,norm_scenario_15,0,0.028533258,1,0.0716258609948813,0,0,0.002043719171239085,0,test
norm_15_5.csv,norm,scenario_15,norm_scenario_15,0,0.04108994,1,0.062763132615259,0,0,0.002578933353373035,0,test
norm_15_6.csv,norm,scenario_15,norm_scenario_15,0,0.04108994,1,0.0704550798047121,0,0,0.002894995001870832,0,test
norm_15_7.csv,norm,scenario_15,norm_scenario_15,0,0.6421448,1,0.0438971106634411,0,0,0.02818830134755325,1,test
norm_15_8.csv,norm,scenario_15,norm_scenario_15,0,0.037196252,1,0.0926968932360838,0,0,0.0034479770004264684,0,test
norm_15_9.csv,norm,scenario_15,norm_scenario_15,0,0.028533258,1,0.0574370033690601,0,0,0.001638864835876261,0,test
norm_4_1.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.1208612680400612,0,0,0.0030971010548724543,0,test
norm_4_10.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0330343273560311,0,0,0.0008465131283204274,0,test
norm_4_11.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0176685930899014,0,0,0.0004527622387571474,0,test
norm_4_12.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0249773645918831,0,0,0.0006400513868497045,0,test
norm_4_13.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0254832228955516,0,0,0.0006530141358867939,0,test
norm_4_14.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0189231838898631,0,0,0.0004849114504360016,0,test
norm_4_15.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.1623179443762599,0,0,0.004159439040353365,0,test
norm_4_16.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0285181821550388,0,0,0.0007307857468956831,0,test
norm_4_17.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0288384619571123,0,0,0.0007389929991357256,0,test
norm_4_18.csv,norm,scenario_4,norm_scenario_4,0,0.026257396,1,0.0481702829329685,0,0,0.0012648261944029954,0,test
norm_4_19.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0295947561205616,0,0,0.0007583732314417139,0,test
norm_4_2.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0531575288062891,0,0,0.0013621753371460613,0,test
norm_4_20.csv,norm,scenario_4,norm_scenario_4,0,0.06330802,1,0.0260461058620539,0,0,0.0016489273908370258,0,test
norm_4_21.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0519445393051734,0,0,0.0013310921694416698,0,test
norm_4_22.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0501338141493026,0,0,0.0012846918719661153,0,test
norm_4_23.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0251684211162098,0,0,0.0006449472593871029,0,test
norm_4_24.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0305149846991904,0,0,0.0007819543252678216,0,test
norm_4_25.csv,norm,scenario_4,norm_scenario_4,0,0.026257396,1,0.1297151464166861,0,0,0.0034059819666609078,0,test
norm_4_26.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0334902899029079,0,0,0.0008581972857665199,0,test
norm_4_27.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.1035200585244104,0,0,0.0026527281043430572,0,test
norm_4_28.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0291677631187074,0,0,0.0007474314260319986,0,test
norm_4_29.csv,norm,scenario_4,norm_scenario_4,0,0.047414985,1,0.0901295093860695,0,0,0.004273489335597845,0,test
norm_4_3.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.1550480937040818,0,0,0.003973147248527178,0,test
norm_4_30.csv,norm,scenario_4,norm_scenario_4,0,0.026257396,1,0.0226642033596279,0,0,0.0005951029626382802,0,test
norm_4_31.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0496736454798357,0,0,0.001272899931547678,0,test
norm_4_32.csv,norm,scenario_4,norm_scenario_4,0,0.030946596,1,0.0192300169100697,0,0,0.0005951035643890953,0,test
norm_4_33.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0201531447094028,0,0,0.000516429512536637,0,test
norm_4_34.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0293035221202059,0,0,0.000750910285335461,0,test
norm_4_35.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0379470099819556,0,0,0.0009724018831691775,0,test
norm_4_36.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0320603492149679,0,0,0.0008215546881433006,0,test
norm_4_37.csv,norm,scenario_4,norm_scenario_4,0,0.047414985,1,0.0290967845111296,0,0,0.0013796236011434423,0,test
norm_4_38.csv,norm,scenario_4,norm_scenario_4,0,0.030946596,1,0.0459940356889142,0,0,0.0014233588408744094,0,test
norm_4_39.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0330122290286296,0,0,0.0008459468530014939,0,test
norm_4_4.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0547467826289217,0,0,0.0014029003747892542,0,test
norm_4_40.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0470302721881785,0,0,0.0012051628116020263,0,test
norm_4_41.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0261909284734537,0,0,0.0006711492732008686,0,test
norm_4_42.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.1466309511562255,0,0,0.003757455807532725,0,test
norm_4_43.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0809578699607155,0,0,0.0020745662239159144,0,test
norm_4_44.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0395081844903032,0,0,0.0010124073811674334,0,test
norm_4_45.csv,norm,scenario_4,norm_scenario_4,0,0.030946596,1,0.0173729597001011,0,0,0.0005376339651633099,0,test
norm_4_5.csv,norm,scenario_4,norm_scenario_4,0,0.026257396,1,0.0679657637659757,0,0,0.0017846039736456752,0,test
norm_4_6.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.1735746753249155,1,1,0.004447895663892518,0,test
norm_4_7.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0263433267458766,0,0,0.0006750545180980615,0,test
norm_4_8.csv,norm,scenario_4,norm_scenario_4,0,0.025625257,1,0.0553664008473517,0,0,0.001418778250878405,0,test
norm_4_9.csv,norm,scenario_4,norm_scenario_4,0,0.06330802,1,0.033220378536913,0,0,0.0021031163888224594,0,test
norm_6_1.csv,norm,scenario_6,norm_scenario_6,0,0.028533258,1,0.0242435180282083,0,0,0.0006917465547265187,0,test
norm_6_10.csv,norm,scenario_6,norm_scenario_6,0,0.0651143,1,0.0121589122531893,0,0,0.0007917190601278441,0,test
norm_6_11.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0748216715605031,0,0,0.002908890759344193,0,test
norm_6_12.csv,norm,scenario_6,norm_scenario_6,0,0.061610907,1,0.0711045555487784,0,0,0.00438081615919212,0,test
norm_6_13.csv,norm,scenario_6,norm_scenario_6,0,0.06112308,1,0.0428082112801514,0,0,0.0026165697227335965,0,test
norm_6_14.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0633268588419236,0,0,0.002461999453655711,0,test
norm_6_15.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0565851541446071,0,0,0.0021998978180300843,0,test
norm_6_16.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.029323917300171,0,0,0.001140044993424993,0,test
norm_6_17.csv,norm,scenario_6,norm_scenario_6,0,0.025625257,1,0.1377442692287073,0,0,0.003529732299262816,0,test
norm_6_18.csv,norm,scenario_6,norm_scenario_6,0,0.030946596,1,0.0459785930738128,0,0,0.001422880944503683,0,test
norm_6_19.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0169831183403974,0,0,0.000660263730746551,0,test
norm_6_2.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.1727752651393656,1,1,0.006717096286745458,1,test
norm_6_20.csv,norm,scenario_6,norm_scenario_6,0,0.025625257,1,0.0938505617282575,0,0,0.0024049447638809624,0,test
norm_6_21.csv,norm,scenario_6,norm_scenario_6,0,0.06112308,1,0.1202982838809046,0,0,0.007353001629515243,1,test
norm_6_22.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0891936078255059,0,0,0.003467637867277279,0,test
norm_6_23.csv,norm,scenario_6,norm_scenario_6,0,0.03887765,1,0.0417831634769547,0,0,0.001624431205549828,0,test
