case_id,dataset_type,scenario_id,group_id,label,cpu_usage_mean,cpu_usage_max,cpu_usage_std,cpu_usage_p95,cpu_usage_slope,mem_usage_mean,mem_usage_max,mem_usage_std,mem_usage_p95,mem_usage_slope,disk_io_mean,disk_io_max,disk_io_std,disk_io_p95,disk_io_slope,net_in_mean,net_in_max,net_in_std,net_in_p95,net_in_slope,net_out_mean,net_out_max,net_out_std,net_out_p95,net_out_slope,split
mali_1_19.csv,mali,scenario_1,mali_scenario_1,1,84.45792682926829,99.99,28.65374940401623,99.9695,0.8356153067554773,62.27987804878049,63.26,2.345433437477102,63.22,0.03156572087809231,16.569512195121952,39.2,7.5320826399417005,35.385,-0.21531872748446365,1.9891390145487629,3.12,0.3849259210482799,2.9450000000000003,-0.004174236284269954,5.229024390243902,6.52,1.0884473138160278,6.4095,0.03915673534245382,train
mali_1_2.csv,mali,scenario_1,mali_scenario_1,1,56.68977777777778,99.86,36.543986516414165,99.3705,1.3251892826274847,42.349,49.42,3.2240783196498084,47.983999999999995,0.06193036177305841,13.773333333333332,29.15,6.515350758448696,25.4075,-0.17587866814833106,0.6071111111111112,1.43,0.3149576195654696,1.3004999999999998,-0.006923159237765979,2.7172222222222224,4.49,1.1349662448851572,4.3785,0.031725151253241136,train
mali_1_20.csv,mali,scenario_1,mali_scenario_1,1,85.39585365853658,99.89,27.847193752325463,99.85,0.8386517343085077,50.62573170731708,51.36,0.9408835229047179,51.32,0.032729399984762896,12.089024390243901,32.2,6.681594510988698,29.085,-0.19774817426889127,1.5648780487804876,2.42,0.28125487717006475,2.245,-0.001722663009762628,4.683658536585366,5.97,1.019102137135371,5.8385,0.040636257768200165,train
mali_1_21.csv,mali,scenario_1,mali_scenario_1,1,84.52012345679013,99.99,28.740270897028218,99.97,0.8957640018066849,35.611111111111114,36.36,0.9754768064900352,36.32,0.034167570009033414,11.123456790123457,31.2,6.715900379043346,28.1,-0.20210704607046082,1.8676543209876544,2.72,0.2818744029037502,2.55,-0.001816847335140019,4.98358024691358,6.27,1.0254514964662829,6.14,0.04139182475158084,train
mali_1_22.csv,mali,scenario_1,mali_scenario_1,1,88.04060975609757,99.79,24.993064289649844,99.75,0.7015664827331004,57.84121951219512,58.66,1.0440133746883542,58.619499999999995,0.03654422568322068,10.858536585365853,34.2,6.764101889769859,30.725000000000005,-0.18594704019329356,1.657439024390244,2.82,0.33221222941348194,2.543,-0.002248451801787095,5.636707317073171,7.02,1.183763672274855,6.898000000000001,0.046384236131517945,train
mali_1_23.csv,mali,scenario_1,mali_scenario_1,1,86.03731707317074,99.89,27.233574369883073,99.85,0.8077421882652561,41.70378048780488,42.46,0.996929409494885,42.42,0.034222635800655196,9.771951219512195,28.2,5.945976425442001,25.085,-0.1780487804878049,1.7429268292682925,2.52,0.24030581239086715,2.249,-0.000392681838464971,4.87390243902439,6.17,1.0389224665964811,6.0385,0.04128274616079494,train
mali_1_24.csv,mali,scenario_1,mali_scenario_1,1,85.65769230769232,99.91,27.868512182785288,99.875,0.6936512183468705,37.651868131868135,43.05,1.0807660987444785,38.27,0.029176461219939484,6.107692307692307,28.2,7.1506523520465635,24.950000000000003,-0.16913999044433836,0.9439494416813027,1.52,0.1990835895267156,1.3,0.001391667308743152,3.7834065934065935,5.15,1.0560957656284142,4.995,0.03605191909539735,train
mali_1_3.csv,mali,scenario_1,mali_scenario_1,1,56.24088888888889,99.85,36.80273892605584,99.1275,1.3369520516936246,42.592999999999996,49.65,3.130033366659927,47.864,0.03696267028851297,14.94888888888889,29.87,6.966793217853148,27.951999999999998,-0.1895341811746305,0.6708888888888889,1.49,0.32847842760711976,1.3455000000000001,-0.007685887146561304,2.78,4.41,1.0886761365700446,4.305499999999999,0.03294118615466931,train
mali_1_4.csv,mali,scenario_1,mali_scenario_1,1,56.48888888888889,99.96,36.6193499977427,99.22649999999999,1.3254456105692058,42.54677777777778,48.97,3.628012991248673,47.795,0.08399744824463928,14.209,29.91,6.99235474153455,28.174,-0.19330477013623082,0.6871111111111111,1.47,0.3334371373951276,1.3909999999999998,-0.008674815820883237,2.6955555555555555,4.46,1.1028136753309141,4.3165,0.02922089146808249,train
mali_1_5.csv,mali,scenario_1,mali_scenario_1,1,58.82155555555555,99.96,34.364953205104385,99.2775,1.2461288224883724,42.03811111111111,45.98,2.1440819488177123,45.1595,0.06288801086553893,14.54588888888889,33.91,8.541438304063446,31.238,-0.2669062847265095,0.6465555555555556,1.47,0.34298478726414633,1.2955,-0.00974828168086595,2.1211111111111114,3.2,0.6299874163973247,2.9355,0.018814997736346047,train
mali_1_6.csv,mali,scenario_1,mali_scenario_1,1,56.68977777777778,99.86,36.543986516414165,99.3705,1.3251892826274847,42.349,49.42,3.2240783196498084,47.983999999999995,0.06193036177305841,13.773333333333332,29.15,6.515350758448696,25.4075,-0.17587866814833106,0.6071111111111112,1.43,0.3149576195654696,1.3004999999999998,-0.006923159237765979,2.7172222222222224,4.49,1.1349662448851572,4.3785,0.031725151253241136,train
mali_1_7.csv,mali,scenario_1,mali_scenario_1,1,56.24088888888889,99.85,36.80273892605584,99.1275,1.3369520516936246,42.592999999999996,49.65,3.130033366659927,47.864,0.03696267028851297,14.94888888888889,29.87,6.966793217853148,27.951999999999998,-0.1895341811746305,0.6708888888888889,1.49,0.32847842760711976,1.3455000000000001,-0.007685887146561304,2.78,4.41,1.0886761365700446,4.305499999999999,0.03294118615466931,train
mali_1_8.csv,mali,scenario_1,mali_scenario_1,1,56.48888888888889,99.96,36.6193499977427,99.22649999999999,1.3254456105692058,42.54677777777778,48.97,3.628012991248673,47.795,0.08399744824463928,14.209,29.91,6.99235474153455,28.174,-0.19330477013623082,0.6871111111111111,1.47,0.3334371373951276,1.3909999999999998,-0.008674815820883237,2.6955555555555555,4.46,1.1028136753309141,4.3165,0.02922089146808249,train
mali_1_9.csv,mali,scenario_1,mali_scenario_1,1,67.54397435897437,99.9,35.84949333409082,99.82449999999999,1.4269326875655985,46.8901282051282,48.2,1.3602258154675102,48.1815,0.05494442266594165,11.038076923076924,23.41,6.033306271476239,21.63299999999999,-0.2125738818143881,1.152820512820513,1.48,0.19348410073206854,1.4314999999999998,0.0023093362333868666,2.967307692307692,4.67,1.1395233374369467,4.438999999999999,0.04794787490990025,train
mali_10_1.csv,mali,scenario_10,mali_scenario_10,1,21.37966666666667,92.45,7.805692168201301,23.54,-0.006217969296620976,55.38622222222222,55.65,0.0725239639244905,55.4755,0.000639914392723377,143.08599999999998,3845.12,394.906384411532,118.7325,-0.7428276741984605,1.0373333333333332,1.18,0.08633355747371593,1.15,-0.00019162859612297808,1.705888888888889,1.85,0.0895418356110386,1.82,-0.0001472609787216531,val
mali_10_2.csv,mali,scenario_10,mali_scenario_10,1,16.385607579901666,62.07725941553049,7.643663739108168,18.61658952442427,0.006844693539417784,39.6909718949869,41.967612800717546,0.8613752043403897,41.09225268192259,0.0027416462840325457,43.29136186159226,443.98671725022353,69.92829708935012,40.08009907492957,0.03843077188669467,0.9865379672940567,1.459609519012425,0.20501998896308748,1.3096629651749536,-0.0008958079135569911,0.8090012028507696,1.2585801773872891,0.17267605775919778,1.07452316887901,0.00018426338265478237,val
mali_10_3.csv,mali,scenario_10,mali_scenario_10,1,11.341395977396301,85.5,8.877500277549574,13.616589524424269,0.035778150722282256,34.55147670440606,37.95141920107632,1.3236545282182612,36.63837902288388,0.004124173751008462,34.36812014674321,510.8,57.07170956190846,35.080099074929564,0.22047391988647663,0.9883554759135904,1.459609519012425,0.20491036097887316,1.3096629651749536,-0.0008897048359791624,1.01167302173968,1.6114402365163856,0.2329594132931172,1.36603089183868,0.0002444150753447344,val
mali_10_4.csv,mali,scenario_10,mali_scenario_10,1,17.378444444444444,90.33,13.420354732590507,19.8455,0.05440671687862699,39.95,43.92,2.034624444268152,43.503,-0.011535086636210239,37.044,255.26,39.94898465332329,40.833999999999996,0.20285269786393367,1.4945555555555554,2.29,0.2680145942324745,1.8855,-0.0019850187265917593,1.0032222222222222,1.47,0.20946066525040227,1.3055,0.0012705272255834064,val
mali_10_5.csv,mali,scenario_10,mali_scenario_10,1,16.243352070802807,93.54776749310425,9.37903486265281,17.964000000000002,-0.002497020009626291,39.96233333333333,42.94,1.5262630061837146,42.6275,-0.008630118944725693,34.61778227731138,270.8794838755685,29.771236025888463,40.833999999999996,0.02853742603337752,0.997,1.53,0.1790326691674273,1.26,-0.001303123842449685,0.8032222222222223,1.27,0.20946066525040224,1.1055000000000001,0.0012705272255834055,val
mali_10_6.csv,mali,scenario_10,mali_scenario_10,1,16.385607579901666,62.07725941553049,7.643663739108168,18.61658952442427,0.006844693539417784,39.6909718949869,41.967612800717546,0.8613752043403897,41.09225268192259,0.0027416462840325457,43.29136186159226,443.98671725022353,69.92829708935012,40.08009907492957,0.03843077188669467,0.9865379672940567,1.459609519012425,0.20501998896308748,1.3096629651749536,-0.0008958079135569911,0.8090012028507696,1.2585801773872891,0.17267605775919778,1.07452316887901,0.00018426338265478237,val
mali_10_7.csv,mali,scenario_10,mali_scenario_10,1,11.341395977396301,85.5,8.877500277549574,13.616589524424269,0.035778150722282256,34.55147670440606,37.95141920107632,1.3236545282182612,36.63837902288388,0.004124173751008462,34.36812014674321,510.8,57.07170956190846,35.080099074929564,0.22047391988647663,0.9883554759135904,1.459609519012425,0.20491036097887316,1.3096629651749536,-0.0008897048359791624,1.01167302173968,1.6114402365163856,0.2329594132931172,1.36603089183868,0.0002444150753447344,val
mali_10_8.csv,mali,scenario_10,mali_scenario_10,1,17.378444444444444,90.33,13.420354732590507,19.8455,0.05440671687862699,39.95,43.92,2.034624444268152,43.503,-0.011535086636210239,37.044,255.26,39.94898465332329,40.833999999999996,0.20285269786393367,1.4945555555555554,2.29,0.2680145942324745,1.8855,-0.0019850187265917593,1.0032222222222222,1.47,0.20946066525040227,1.3055,0.0012705272255834064,val
mali_10_9.csv,mali,scenario_10,mali_scenario_10,1,16.243352070802807,93.54776749310425,9.37903486265281,17.964000000000002,-0.002497020009626291,39.96233333333333,42.94,1.5262630061837146,42.6275,-0.008630118944725693,34.61778227731138,270.8794838755685,29.771236025888463,40.833999999999996,0.02853742603337752,0.997,1.53,0.1790326691674273,1.26,-0.001303123842449685,0.8032222222222223,1.27,0.20946066525040224,1.1055000000000001,0.0012705272255834055,val
mali_11_1.csv,mali,scenario_11,mali_scenario_11,1,14.735955056179776,45.9,4.9167905087615855,21.719999999999942,0.023890023833844046,28.67865168539326,30.9,1.3551645245732717,30.66,0.052034388832141634,12.950561797752808,121.6,14.123667464059832,13.039999999999996,0.0029128362274429644,1.0193991929985435,1.0193991929985435,0.0,1.0193991929985435,0.0,21.797752808988765,110.2,14.70108976733675,25.919999999999998,0.2081528770854614,val
mali_11_10.csv,mali,scenario_11,mali_scenario_11,1,9.664111111111112,42.1,7.380912506304209,17.871,-0.1331477137095115,44.61293900901449,48.57734774120541,1.4453108883368095,46.71381315662775,0.005780416137455495,0.27466666666666667,15.7,1.6460017611633377,0.24,0.0068721241305510945,0.6232222222222222,2.1,0.6191001584898821,1.7139999999999997,-0.01880997654031361,0.9295555555555555,2.1,0.28260788378958046,1.54,-0.006104786599168621,val
mali_11_11.csv,mali,scenario_11,mali_scenario_11,1,12.31214010511747,50.41042818514925,8.739521043434461,33.4711133704212,0.03375738966131618,39.85508374596244,44.79456228927814,2.946527745930003,44.098160791068985,0.006977118903910799,10.330883936476603,55.92965053086429,9.83037952230504,32.571606004354976,0.06927874575743032,4.68307894426872,70.9675411535174,12.011792558429471,3.467325186625645,0.12667108119869314,2.139845089108011,16.21144185556838,2.166723768212734,2.4936342673721787,0.020787182867287146,val
mali_11_12.csv,mali,scenario_11,mali_scenario_11,1,8.876416391475628,45.2,7.238148667445858,18.52184623301558,0.028114099240655933,37.74647856633222,48.5,1.856576676568459,39.90351628468701,-0.004756255442990904,0.5828716156175415,15.7,2.0531805540384767,0.47265156030872985,0.012630669333878805,1.5827127006303146,2.23385130646258,0.3833963926585111,2.161572909970958,0.009636293354814316,2.3135243278127735,3.631438697355424,0.9849554949965366,3.4725344928558375,0.02942706234937998,val
mali_11_13.csv,mali,scenario_11,mali_scenario_11,1,14.236048195441557,58.1,9.703412133691916,37.074999999999996,0.04493894593973484,47.510046336653005,55.1,1.7304138451176863,49.84367288591241,0.0009976464055611526,3.680734776032776,95.2,15.878713321229815,0.9871862320644501,0.09389985046784552,3.4176360579956557,25.4,2.4052667566664816,3.933263567401731,0.02742990661097747,4.588142289321115,6.864956988780053,1.8818440516000692,6.713997911551741,0.057964708191708486,val
mali_11_2.csv,mali,scenario_11,mali_scenario_11,1,9.951254003792235,57.16421701829745,8.556192621639795,18.94071531343054,0.10122896912217635,36.78580942367606,44.1773924184544,1.6695224100959014,38.704021594297714,0.01084261992416824,5.506338211416442,39.97251841726724,7.663834348808277,26.132353543244623,0.09583955133082313,1.6431799275877883,18.83128440346989,3.0559135965322413,1.3598282984185013,0.025082626865383102,1.4251667289232501,1.8864889842746333,0.24063364870637605,1.8171119533425069,0.005236840161776427,val
mali_11_3.csv,mali,scenario_11,mali_scenario_11,1,8.792927204553148,41.38188449554941,5.539146922487664,9.952910506863477,0.004371961784258713,26.648960335366443,36.73688763146368,1.3523183207397471,27.796337992630953,0.003988003065408352,2.616327156208656,26.71488803367397,3.546472657349662,2.917787026464132,-0.004329072018819874,0.8458540330533432,1.1944598396014063,0.33488821144733966,1.176560558077081,0.008064064011055359,1.4167025108479285,1.977376573209408,0.6162856667918759,1.9595169333656248,0.01656367088331103,val
mali_11_4.csv,mali,scenario_11,mali_scenario_11,1,9.664111111111112,42.1,7.380912506304209,17.871,-0.1331477137095115,44.61293900901449,48.57734774120541,1.4453108883368095,46.71381315662775,0.005780416137455495,0.27466666666666667,15.7,1.6460017611633377,0.24,0.0068721241305510945,0.6232222222222222,2.1,0.6191001584898821,1.7139999999999997,-0.01880997654031361,0.9295555555555555,2.1,0.28260788378958046,1.54,-0.006104786599168621,val
mali_11_5.csv,mali,scenario_11,mali_scenario_11,1,12.31214010511747,50.41042818514925,8.739521043434461,33.4711133704212,0.03375738966131618,39.85508374596244,44.79456228927814,2.946527745930003,44.098160791068985,0.006977118903910799,10.330883936476603,55.92965053086429,9.83037952230504,32.571606004354976,0.06927874575743032,4.68307894426872,70.9675411535174,12.011792558429471,3.467325186625645,0.12667108119869314,2.139845089108011,16.21144185556838,2.166723768212734,2.4936342673721787,0.020787182867287146,val
mali_11_6.csv,mali,scenario_11,mali_scenario_11,1,8.876416391475628,45.2,7.238148667445858,18.52184623301558,0.028114099240655933,37.74647856633222,48.5,1.856576676568459,39.90351628468701,-0.004756255442990904,0.5828716156175415,15.7,2.0531805540384767,0.47265156030872985,0.012630669333878805,1.5827127006303146,2.23385130646258,0.3833963926585111,2.161572909970958,0.009636293354814316,2.3135243278127735,3.631438697355424,0.9849554949965366,3.4725344928558375,0.02942706234937998,val
mali_11_7.csv,mali,scenario_11,mali_scenario_11,1,14.236048195441557,58.1,9.703412133691916,37.074999999999996,0.04493894593973484,47.510046336653005,55.1,1.7304138451176863,49.84367288591241,0.0009976464055611526,3.680734776032776,95.2,15.878713321229815,0.9871862320644501,0.09389985046784552,3.4176360579956557,25.4,2.4052667566664816,3.933263567401731,0.02742990661097747,4.588142289321115,6.864956988780053,1.8818440516000692,6.713997911551741,0.057964708191708486,val
mali_11_8.csv,mali,scenario_11,mali_scenario_11,1,9.951254003792235,57.16421701829745,8.556192621639795,18.94071531343054,0.10122896912217635,36.78580942367606,44.1773924184544,1.6695224100959014,38.704021594297714,0.01084261992416824,5.506338211416442,39.97251841726724,7.663834348808277,26.132353543244623,0.09583955133082313,1.6431799275877883,18.83128440346989,3.0559135965322413,1.3598282984185013,0.025082626865383102,1.4251667289232501,1.8864889842746333,0.24063364870637605,1.8171119533425069,0.005236840161776427,val
mali_11_9.csv,mali,scenario_11,mali_scenario_11,1,8.792927204553148,41.38188449554941,5.539146922487664,9.952910506863477,0.004371961784258713,26.648960335366443,36.73688763146368,1.3523183207397471,27.796337992630953,0.003988003065408352,2.616327156208656,26.71488803367397,3.546472657349662,2.917787026464132,-0.004329072018819874,0.8458540330533432,1.1944598396014063,0.33488821144733966,1.176560558077081,0.008064064011055359,1.4167025108479285,1.977376573209408,0.6162856667918759,1.9595169333656248,0.01656367088331103,val
mali_12_1.csv,mali,scenario_12,mali_scenario_12,1,87.02922222222222,100.0,30.182840546131633,100.0,0.732196155904021,87.51466666666667,99.99,21.906860307659944,99.99,0.6086814009960078,86.60755555555556,99.99,25.831646791871886,99.99,0.7100247767214058,40.782333333333334,68.08,19.591192302733816,65.0565,0.707351113306169,1.09,1.09,0.0,1.09,0.0,train
mali_12_2.csv,mali,scenario_12,mali_scenario_12,1,73.76988888888889,100.0,36.12607494592723,100.0,1.1454251142116314,71.67122222222223,90.76,19.83919108693118,90.473,0.6703913240317736,60.95333333333333,85.59,23.478736782435224,84.798,0.7872301930279455,7.342,11.92,4.696342157777833,11.8865,0.15533687286496278,6.359222222222223,10.42,3.9280009576241373,10.314,0.12945112565337283,train
mali_12_3.csv,mali,scenario_12,mali_scenario_12,1,74.90033333333334,100.0,37.335336801011245,99.9365,1.154303411943861,74.86066666666667,94.86,22.73643548199599,94.1255,0.7323118080421451,63.851444444444446,89.95,27.161612351452685,88.457,0.8566618924147014,15.748,24.72,8.810171496500669,24.592,0.26075070996419303,1.4545555555555556,2.96,0.5971959968692474,2.65,-0.007267152323332097,train
mali_12_4.csv,mali,scenario_12,mali_scenario_12,1,71.21410182126257,99.9954125330418,39.67150213383309,99.9327596363135,1.241926182255602,73.29782682093925,94.592053989789,24.757791238780396,94.03626029309956,0.7612657015313301,192.64871942221944,349.5132622575773,122.18834835516999,340.163702593649,3.621792274507975,10.328376880803258,19.59609519012425,6.897732059139766,17.84539314075081,0.2102170671698687,1.5992402024332035,3.528600591290964,0.7301206542114167,2.7643731567831002,0.01802553688937447,train
mali_12_5.csv,mali,scenario_12,mali_scenario_12,1,68.68644444444445,100.95,35.832202932435806,100.82,1.234961847141622,73.1831111111111,96.92,23.379783721015237,96.735,0.8061785405605629,64.72155555555555,94.82,28.11275906545212,93.64649999999999,0.981199983537062,9.037333333333333,15.5,6.446127101348651,15.4,0.22339679795859568,9.030111111111111,17.19,6.532741822378464,16.750500000000002,0.21752932460797628,train
mali_12_6.csv,mali,scenario_12,mali_scenario_12,1,73.76988888888889,100.0,36.12607494592723,100.0,1.1454251142116314,71.67122222222223,90.76,19.83919108693118,90.473,0.6703913240317736,60.95333333333333,85.59,23.478736782435224,84.798,0.7872301930279455,7.342,11.92,4.696342157777833,11.8865,0.15533687286496278,6.359222222222223,10.42,3.9280009576241373,10.314,0.12945112565337283,train
mali_12_7.csv,mali,scenario_12,mali_scenario_12,1,74.90033333333334,100.0,37.335336801011245,99.9365,1.154303411943861,74.86066666666667,94.86,22.73643548199599,94.1255,0.7323118080421451,63.851444444444446,89.95,27.161612351452685,88.457,0.8566618924147014,15.748,24.72,8.810171496500669,24.592,0.26075070996419303,1.4545555555555556,2.96,0.5971959968692474,2.65,-0.007267152323332097,train
mali_12_8.csv,mali,scenario_12,mali_scenario_12,1,71.21410182126257,99.9954125330418,39.67150213383309,99.9327596363135,1.241926182255602,73.29782682093925,94.592053989789,24.757791238780396,94.03626029309956,0.7612657015313301,192.64871942221944,349.5132622575773,122.18834835516999,340.163702593649,3.621792274507975,10.328376880803258,19.59609519012425,6.897732059139766,17.84539314075081,0.2102170671698687,1.5992402024332035,3.528600591290964,0.7301206542114167,2.7643731567831002,0.01802553688937447,train
mali_12_9.csv,mali,scenario_12,mali_scenario_12,1,68.68644444444445,100.95,35.832202932435806,100.82,1.234961847141622,73.1831111111111,96.92,23.379783721015237,96.735,0.8061785405605629,64.72155555555555,94.82,28.11275906545212,93.64649999999999,0.981199983537062,9.037333333333333,15.5,6.446127101348651,15.4,0.22339679795859568,9.030111111111111,17.19,6.532741822378464,16.750500000000002,0.21752932460797628,train
mali_2_1.csv,mali,scenario_2,mali_scenario_2,1,60.82755555555555,99.85,41.0538779816029,99.38,0.6833528419146399,45.52788888888889,54.76,5.299676160223935,53.3025,0.10996806190064612,11.909444444444443,30.8,10.120501537635544,28.209999999999997,-0.16898835247149843,0.6337777777777778,1.47,0.4095340673370325,1.361,-0.006240770465489566,501.41200000000003,999.84,452.22226059784435,988.6714999999999,7.472039675680125,train
mali_2_10.csv,mali,scenario_2,mali_scenario_2,1,44.238470588235295,99.89,35.902228525667375,99.804,0.12185069376587852,50.50552941176471,58.38,4.894635670541671,58.288,-0.03184541723666211,23.556588235294118,35.92,13.353228301741545,35.706,-0.14951104162595263,1.8683529411764705,2.99,1.237948424822702,2.98,-0.018717998827437958,415.50741176470586,1690.84,654.4558293876003,1619.4279999999999,1.1828514754739112,train
mali_2_11.csv,mali,scenario_2,mali_scenario_2,1,44.697647058823534,99.47,40.61730066665409,97.09799999999998,-0.047055305843267475,41.32047058823529,56.25,5.771821101136922,53.17999999999998,0.06829411764705882,14.173764705882352,28.43,6.448980535245674,22.457999999999995,0.031360953683799105,0.7361176470588235,1.21,0.32035729353053166,1.03,0.0009061950361539972,388.13376470588236,1178.63,468.59267208153756,1035.662,-0.7167097908931014,train
mali_2_12.csv,mali,scenario_2,mali_scenario_2,1,44.68329411764706,99.61,41.10125659613721,99.354,-0.06717295290209106,42.54976470588235,56.25,8.69712253680308,54.58,0.052091655266757804,13.137529411764707,28.43,4.823596244327598,22.457999999999995,0.048752980261872185,0.6596470588235294,1.21,0.31059638124874855,1.0179999999999998,0.0022610904827047094,472.516,1580.99,626.6788029027463,1538.226,-2.1196529216337683,train
mali_2_13.csv,mali,scenario_2,mali_scenario_2,1,50.05800000000001,99.47,38.81317798426322,98.734,-0.031004690248192357,49.90705882352942,62.58,8.502617219411439,62.129999999999995,-0.011898182528825497,14.750705882352941,28.43,8.593383084043888,22.785999999999998,0.008800664451827261,1.0807058823529412,1.94,0.6873357608762051,1.838,-0.004132890365448508,432.5125882352941,1199.15,543.3201108093532,1173.694,-0.1835026382646081,train
mali_2_14.csv,mali,scenario_2,mali_scenario_2,1,69.74035294117647,99.65,39.69841508912208,99.526,0.44906175493453176,50.79764705882353,56.34,6.686386070477339,56.246,0.08830310728942734,9.903647058823529,29.31,9.049044259854556,25.594,-0.09074985342974391,0.5336470588235294,1.24,0.35985396197566005,1.166,-0.0035524721516513556,686.5908235294118,1180.99,513.0885595011649,1167.7179999999998,6.098525894078562,train
mali_2_15.csv,mali,scenario_2,mali_scenario_2,1,75.00444444444445,99.6,39.16169574639016,99.6,1.1628887516977402,54.255333333333326,57.0,3.519926327114626,56.8,0.10741869366588463,10.166222222222222,34.01,11.496133554010035,31.724999999999998,-0.3380763057167549,1.3359999999999999,8.45,0.8324335516889789,1.9665,-0.011925093632958794,937.2473333333332,1305.43,582.9035378304724,1304.116,17.30685500267522,train
